decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2024-01-02,BEWL39.SA,BEWL39,bdr,MSCI SWITZER,DRE,BRBEWLBDR000,2024-01-02,47.25,2447.7671875,32,3,27,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,P1AC34.SA,P1AC34,bdr,PACCAR INC,DRN,BRP1ACBDR002,2024-01-02,239.52,2357.042857142857,7,1,14,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,P2AT34.SA,P2AT34,bdr,UIPATH INC,DRN,BRP2ATBDR004,2024-01-02,14.9,2299.705581395349,43,4,2641,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,E1XR34.SA,E1XR34,bdr,EXTRA SPACE,DRN,BRE1XRBDR005,2024-01-02,201.59,2278.8435897435897,39,1,3,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,A1CR34.SA,A1CR34,bdr,AMCOR PLC,DRN,BRA1CRBDR003,2024-01-02,47.2,2239.757692307692,39,1,1,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,I1RM34.SA,I1RM34,bdr,IRON MOUNTAI,DRN,BRI1RMBDR004,2024-01-02,339.32,2211.9777777777776,18,1,1,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,C2OL34.SA,C2OL34,bdr,BANCOLOMBIA,DRN ED,BRC2OLBDR007,2024-01-02,38.17,2047.6869642857143,56,7,8,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,A1TH34.SA,A1TH34,bdr,AUTOHOME INC,DRN ED,BRA1THBDR008,2024-01-02,13.36,2027.81475,40,2,16,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,E2XP34.SA,E2XP34,bdr,EXP WORLD H,DRN,BRE2XPBDR007,2024-01-02,19.62,1965.6617391304349,23,1,1,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,A1VY34.SA,A1VY34,bdr,AVERY DENNIS,DRN,BRA1VYBDR009,2024-01-02,489.93,1961.85,1,4,4,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,V2ME34.SA,V2ME34,bdr,VIMEO INC,DRN,BRV2MEBDR003,2024-01-02,3.74,1887.574,25,1,1,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,A1ME34.SA,A1ME34,bdr,AMETEK INC,DRN,BRA1MEBDR000,2024-01-02,33.22,1830.3446666666669,15,1,1,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,V1IP34.SA,V1IP34,bdr,VIPSHOP HOLD,DRN,BRV1IPBDR009,2024-01-02,42.52,1743.0982352941176,17,2,4,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,D1OM34.SA,D1OM34,bdr,DOMINION ENE,DRN,BRD1OMBDR006,2024-01-02,119.46,1715.2339393939394,33,1,5,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,H1BI34.SA,H1BI34,bdr,HANESBRANDS,DRN,BRH1BIBDR007,2024-01-02,22.3,1612.276129032258,31,6,12,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,W1BO34.SA,W1BO34,bdr,WEIBO CORP,DRN,BRW1BOBDR006,2024-01-02,12.92,1599.8356666666666,30,3,3,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,T2ER34.SA,T2ER34,bdr,TERADYNE INC,DRN,BRT2ERBDR006,2024-01-02,28.38,1561.9158333333332,12,7,398,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,W1MB34.SA,W1MB34,bdr,WILLIAMS COS,DRN,BRW1MBBDR000,2024-01-02,174.08,1522.169,10,1,1,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,E1RI34.SA,E1RI34,bdr,ERICSSON LM,DRN,BRE1RIBDR006,2024-01-02,15.38,1512.3853333333332,45,2,10,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,U1AI34.SA,U1AI34,bdr,UNDER ARMOUR,DRN,BRU1AIBDR002,2024-01-02,40.76,1458.3392857142858,28,1,117,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,N1GG34.SA,N1GG34,bdr,NATIONAL GRI,DRN,BRN1GGBDR002,2024-01-02,55.58,1283.8494871794871,39,5,18,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,GPRK34.SA,GPRK34,bdr,GEOPARK LTD,DRN,BRGPRKBDR007,2024-01-02,43.0,1203.9268000000002,25,5,18,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,A1YX34.SA,A1YX34,bdr,ALTERYX INC,DRN,BRA1YXBDR005,2024-01-02,11.5,1175.7936000000002,50,2,2,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,M2AS34.SA,M2AS34,bdr,MASIMO CORP,DRN,BRM2ASBDR009,2024-01-02,18.87,1164.9060000000002,10,1,1,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,K2RC34.SA,K2RC34,bdr,KILROY REALT,DRN ED,BRK2RCBDR009,2024-01-02,24.8,1036.425625,16,1,470,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,M1KT34.SA,M1KT34,bdr,MARKETAXESS,DRN,BRM1KTBDR008,2024-01-02,27.99,883.785,6,6,40,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,R1LC34.SA,R1LC34,bdr,RALPH LAUREN,DRN ED,BRR1LCBDR007,2024-01-02,355.0,872.565,6,2,2,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,C2CA34.SA,C2CA34,bdr,FEMSA SAB CV,DRN,BRC2CABDR005,2024-01-02,91.5,843.574375,32,5,25,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,S1KM34.SA,S1KM34,bdr,SK TELECOM C,DRN ED,BRS1KMBDR007,2024-01-02,25.98,821.8741176470588,51,3,5,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,S1RP34.SA,S1RP34,bdr,SAREPTA THER,DRN,BRS1RPBDR005,2024-01-02,23.45,746.1099999999999,11,2,101,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,COTY34.SA,COTY34,bdr,COTY INC,DRN,BRCOTYBDR006,2024-01-02,29.73,735.8721739130435,23,1,5,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,I1FO34.SA,I1FO34,bdr,INFOSYS LTD,DRN,BRI1FOBDR005,2024-01-02,44.22,669.8292,25,2,4,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,A2MB34.SA,A2MB34,bdr,AMBARELLA IN,DRN,BRA2MBBDR004,2024-01-02,12.04,654.7986956521739,23,1,1,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,A1PH34.SA,A1PH34,bdr,AMPHENOL COR,DRN,BRA1PHBDR006,2024-01-02,239.0,589.43625,8,1,4,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,S1YM34.SA,S1YM34,bdr,GEN DIGT INC,DRN,BRS1YMBDR008,2024-01-02,115.06,588.9790909090908,11,1,1,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,C1FG34.SA,C1FG34,bdr,CITIZENS FIN,DRN,BRC1FGBDR007,2024-01-02,164.64,534.8131818181818,22,1,1,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,GPRO34.SA,GPRO34,bdr,GOPRO,DRN,BRGPROBDR009,2024-01-02,16.84,504.6992307692308,39,3,162,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,E2EF34.SA,E2EF34,bdr,EURONETWORLD,DRN,BRE2EFBDR008,2024-01-02,3.26,481.9351851851852,54,6,37,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,P2CF34.SA,P2CF34,bdr,GP AEROPACIF,DRN,BRP2CFBDR009,2024-01-02,5.79,420.2692156862745,51,7,13,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,C2PT34.SA,C2PT34,bdr,CAMDEN PROP,DRN,BRC2PTBDR007,2024-01-02,33.03,414.5281818181818,11,1,6,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,N1WG34.SA,N1WG34,bdr,NATWEST GROU,DRN,BRN1WGBDR009,2024-01-02,27.93,408.92,43,4,32,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,A1LN34.SA,A1LN34,bdr,ALNYLAM PHAR,DRN,BRA1LNBDR003,2024-01-02,47.92,386.0475,16,2,2,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BJQU39.SA,BJQU39,bdr,JP QLT FACT,DRE ED,BRBJQUBDR002,2024-01-02,58.08,343.0357142857143,14,2,2,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,Z1TO34.SA,Z1TO34,bdr,ZTO EXPRESS,DRN,BRZ1TOBDR005,2024-01-02,25.42,333.4985714285714,7,1,11,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CNIC34.SA,CNIC34,bdr,CANAD NATION,DRN,BRCNICBDR007,2024-01-02,25.74,326.33888888888885,36,4,14,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,C1GP34.SA,C1GP34,bdr,COSTAR GROUP,DRN,BRC1GPBDR006,2024-01-02,4.3,274.75955555555555,45,3,16,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,Z2LL34.SA,Z2LL34,bdr,ZILLOW GROUP,DRN,BRZ2LLBDR006,2024-01-02,23.42,252.23,5,1,2,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,G1LP34.SA,G1LP34,bdr,GALAPAGOS NV,DRN,BRG1LPBDR002,2024-01-02,10.22,193.35333333333327,48,5,18,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,A2RR34.SA,A2RR34,bdr,ARROWHEAD PH,DRN,BRA2RRBDR009,2024-01-02,19.16,185.2305882352941,17,2,9,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,F1SL34.SA,F1SL34,bdr,FASTLY INC,DRN,BRF1SLBDR007,2024-01-02,8.69,181.67464285714289,28,5,8,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,P2EG34.SA,P2EG34,bdr,PEGASYSTEMS,DRN ED,BRP2EGBDR003,2024-01-02,19.19,143.69857142857143,7,3,5,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BIGE39.SA,BIGE39,bdr,BKR NAM NATU,DRE ED,BRBIGEBDR009,2024-01-02,50.34,139.88166666666666,12,1,15,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,W2ST34.SA,W2ST34,bdr,WEST PHARMA,DRN,BRW2STBDR007,2024-01-02,49.25,138.95,4,1,4,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,A2ZT34.SA,A2ZT34,bdr,AZENTA INC,DRN,BRA2ZTBDR008,2024-01-02,22.0,134.45000000000002,3,2,6,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,W1PP34.SA,W1PP34,bdr,WPP PLC,DRN,BRW1PPBDR003,2024-01-02,46.1,131.67142857142855,7,1,1,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,C1AB34.SA,C1AB34,bdr,CABLE ONE IN,DRN,BRC1ABBDR009,2024-01-02,13.62,124.36076923076924,13,2,2,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,A1EG34.SA,A1EG34,bdr,AEGON LTD,DRN,BRA1EGBDR002,2024-01-02,28.03,97.67484848484848,33,1,3,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,S2MA34.SA,S2MA34,bdr,SMARTSHEET,DRN,BRS2MABDR006,2024-01-02,27.63,79.89666666666666,3,1,2,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,C2AC34.SA,C2AC34,bdr,CACI INTERNL,DRN,BRC2ACBDR005,2024-01-02,2.08,62.56403846153846,52,12,63,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,PETR4.SA,PETR4,equity,PETROBRAS,PN      N2,BRPETRACNPR6,2024-01-02,37.78,1728145579.9166667,60,39280,24043800,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,VALE3.SA,VALE3,equity,VALE,ON      NM,BRVALEACNOR0,2024-01-02,77.05,1638443455.7,60,34570,18021800,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ITUB4.SA,ITUB4,equity,ITAUUNIBANCO,PN  EJ  N1,BRITUBACNPR1,2024-01-02,33.52,767753674.15,60,36912,18948200,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BBDC4.SA,BBDC4,equity,BRADESCO,PN  EJ  N1,BRBBDCACNPR8,2024-01-02,16.75,612556274.25,60,36017,31715700,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BBAS3.SA,BBAS3,equity,BRASIL,ON      NM,BRBBASACNOR3,2024-01-02,54.76,510303345.1833333,60,24820,8170500,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,PRIO3.SA,PRIO3,equity,PETRORIO,ON      NM,BRPRIOACNOR1,2024-01-02,45.35,490200378.1666667,60,19182,7566100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,B3SA3.SA,B3SA3,equity,B3,ON  EDJ NM,BRB3SAACNOR6,2024-01-02,14.17,485731487.6,60,43596,30729000,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,PETR3.SA,PETR3,equity,PETROBRAS,ON      N2,BRPETRACNOR9,2024-01-02,39.36,436290610.3666667,60,12464,6743900,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RENT3.SA,RENT3,equity,LOCALIZA,ON  EJS NM,BRRENTACNOR4,2024-01-02,61.26,403425623.7166666,60,24305,7037300,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,SUZB3.SA,SUZB3,equity,SUZANO S.A.,ON      NM,BRSUZBACNOR0,2024-01-02,55.14,341636718.31666666,60,13969,2961200,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ABEV3.SA,ABEV3,equity,AMBEV S/A,ON  EJ,BRABEVACNOR1,2024-01-02,13.71,332692220.4166667,60,16587,11690200,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,HAPV3.SA,HAPV3,equity,HAPVIDA,ON      NM,BRHAPVACNOR4,2024-01-02,4.29,328431091.65,60,22245,32581000,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,MGLU3.SA,MGLU3,equity,MAGAZ LUIZA,ON      NM,BRMGLUACNOR2,2024-01-02,2.05,323398420.3666667,60,33273,115658000,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RAIL3.SA,RAIL3,equity,RUMO S.A.,ON      NM,BRRAILACNOR9,2024-01-02,22.25,310013170.48333335,60,29191,13279700,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,LREN3.SA,LREN3,equity,LOJAS RENNER,ON  EJ  NM,BRLRENACNOR1,2024-01-02,17.21,298813855.4166667,60,27766,16840500,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BPAC11.SA,BPAC11,equity,BTGP BANCO,UNT     N2,BRBPACUNT006,2024-01-02,37.23,265179868.45,60,14062,5020500,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,VBBR3.SA,VBBR3,equity,VIBRA,ON  EJ  NM,BRVBBRACNOR1,2024-01-02,22.97,257762406.86666667,60,20781,11710000,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ELET3.SA,ELET3,equity,ELETROBRAS,ON      N1,BRELETACNOR6,2024-01-02,41.74,252156699.38333333,60,14253,3568400,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,WEGE3.SA,WEGE3,equity,WEG,ON      NM,BRWEGEACNOR0,2024-01-02,36.57,249344965.55,60,13718,3991200,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,EQTL3.SA,EQTL3,equity,EQUATORIAL,ON      NM,BREQTLACNOR0,2024-01-02,35.0,237431029.0,60,16035,4762600,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,GGBR4.SA,GGBR4,equity,GERDAU,PN      N1,BRGGBRACNPR8,2024-01-02,23.53,220279512.28333333,60,13915,5628000,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ITSA4.SA,ITSA4,equity,ITAUSA,PN  EJ  N1,BRITSAACNPR7,2024-01-02,10.17,200381687.53333333,60,16842,16813400,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,AZUL4.SA,AZUL4,equity,AZUL,PN      N2,BRAZULACNPR4,2024-01-02,14.7,197119436.71666667,60,24480,17737100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BRFS3.SA,BRFS3,equity,BRF SA,ON      NM,BRBRFSACNOR8,2024-01-02,13.25,192192975.66666663,60,13054,6509100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CPLE6.SA,CPLE6,equity,COPEL,PNB     N2,BRCPLEACNPB9,2024-01-02,10.15,190753039.1,60,21265,14192700,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RRRP3.SA,RRRP3,equity,3R PETROLEUM,ON      NM,BRRRRPACNOR5,2024-01-02,26.01,179890345.91666666,60,13933,4372600,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,SBSP3.SA,SBSP3,equity,SABESP,ON      NM,BRSBSPACNOR5,2024-01-02,73.63,177027394.33333334,60,9777,1690300,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,JBSS3.SA,JBSS3,equity,JBS,ON      NM,BRJBSSACNOR8,2024-01-02,25.17,176695131.21666667,60,12273,4261800,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CMIG4.SA,CMIG4,equity,CEMIG,PN  EJ  N1,BRCMIGACNPR3,2024-01-02,11.34,169238155.38333333,60,26016,10559100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BBSE3.SA,BBSE3,equity,BBSEGURIDADE,ON      NM,BRBBSEACNOR5,2024-01-02,33.89,163608009.78333333,60,13854,3584300,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RDOR3.SA,RDOR3,equity,REDE D OR,ON  EJ  NM,BRRDORACNOR8,2024-01-02,27.74,160479142.35,60,14625,4877200,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ASAI3.SA,ASAI3,equity,ASSAI,ON      NM,BRASAIACNOR0,2024-01-02,13.02,158425076.58333334,60,19333,7348700,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RADL3.SA,RADL3,equity,RAIADROGASIL,ON  ED  NM,BRRADLACNOR0,2024-01-02,29.21,156779446.83333334,60,9898,2940000,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,NTCO3.SA,NTCO3,equity,GRUPO NATURA,ON  ATZ NM,BRNTCOACNOR5,2024-01-02,16.69,153936637.56666666,60,20144,8391200,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,UGPA3.SA,UGPA3,equity,ULTRAPAR,ON      NM,BRUGPAACNOR8,2024-01-02,26.58,152698729.23333332,60,14106,4732900,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,EMBR3.SA,EMBR3,equity,EMBRAER,ON      NM,BREMBRACNOR4,2024-01-02,22.02,139067823.61666667,60,14115,5797500,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,TIMS3.SA,TIMS3,equity,TIM,ON  EJ  NM,BRTIMSACNOR5,2024-01-02,17.73,138704025.93333334,60,18733,11609500,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,MRVE3.SA,MRVE3,equity,MRV,ON      NM,BRMRVEACNOR2,2024-01-02,10.72,133559837.73333332,60,25853,10530100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,TOTS3.SA,TOTS3,equity,TOTVS,ON      NM,BRTOTSACNOR8,2024-01-02,33.0,129056980.16666669,60,10233,2837100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CSAN3.SA,CSAN3,equity,COSAN,ON      NM,BRCSANACNOR6,2024-01-02,19.22,120895993.58333331,60,12946,5096300,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CYRE3.SA,CYRE3,equity,CYRELA REALT,ON      NM,BRCYREACNOR7,2024-01-02,23.14,120660378.43333334,60,16786,4831100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ARZZ3.SA,ARZZ3,equity,AREZZO CO,ON      NM,BRARZZACNOR3,2024-01-02,62.27,120517160.93333334,60,14053,2316200,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,VIVT3.SA,VIVT3,equity,TELEF BRASIL,ON  EJ,BRVIVTACNOR0,2024-01-02,52.62,120377905.51666668,60,10491,3085200,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ENGI11.SA,ENGI11,equity,ENERGISA,UNT ED  N2,BRENGICDAM16,2024-01-02,52.19,120000969.1,60,7514,2244300,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,GOAU4.SA,GOAU4,equity,GERDAU MET,PN      N1,BRGOAUACNPR8,2024-01-02,10.77,119560413.43333334,60,14892,8251800,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CSNA3.SA,CSNA3,equity,SID NACIONAL,ON,BRCSNAACNOR6,2024-01-02,19.41,118418043.58333331,60,8963,4502100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CIEL3.SA,CIEL3,equity,CIELO,ON  EJ  NM,BRCIELACNOR3,2024-01-02,4.54,117587750.76666668,60,23636,31825500,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,KLBN11.SA,KLBN11,equity,KLABIN S/A,UNT EJ  N2,BRKLBNCDAM18,2024-01-02,21.73,111026424.58333331,60,9099,4377100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,HYPE3.SA,HYPE3,equity,HYPERA,ON  EJ  NM,BRHYPEACNOR0,2024-01-02,35.16,108310341.0,60,5881,1237300,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ALOS3.SA,ALOS3,equity,ALLOS,ON      NM,BRALOSACNOR5,2024-01-02,25.75,107991607.48888887,45,23461,6747600,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ENEV3.SA,ENEV3,equity,ENEVA,ON      NM,BRENEVACNOR8,2024-01-02,13.29,107109747.71666668,60,14169,8767600,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,SOMA3.SA,SOMA3,equity,GRUPO SOMA,ON      NM,BRSOMAACNOR3,2024-01-02,7.16,105808072.25,60,22817,11990100,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,TRPL4.SA,TRPL4,equity,TRAN PAULIST,PN      N1,BRTRPLACNPR1,2024-01-02,26.2,101977293.26666668,60,13568,2271400,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BEEF3.SA,BEEF3,equity,MINERVA,ON      NM,BRBEEFACNOR6,2024-01-02,7.32,94153890.91666669,60,13271,15690200,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CRFB3.SA,CRFB3,equity,CARREFOUR BR,ON      NM,BRCRFBACNOR2,2024-01-02,12.01,91786201.6,60,13862,4574900,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,IRBR3.SA,IRBR3,equity,IRBBRASIL RE,ON      NM,BRIRBRACNOR4,2024-01-02,41.92,90445976.88333334,60,8726,2342700,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BBDC3.SA,BBDC3,equity,BRADESCO,ON  EJ  N1,BRBBDCACNOR1,2024-01-02,15.11,89183329.25,60,6674,4545600,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CCRO3.SA,CCRO3,equity,CCR SA,ON      NM,BRCCROACNOR2,2024-01-02,13.99,89078355.98333333,60,12825,4084400,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,YDUQ3.SA,YDUQ3,equity,YDUQS PART,ON      NM,BRYDUQACNOR3,2024-01-02,21.37,88180583.31666666,60,11934,2432900,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,USIM5.SA,USIM5,equity,USIMINAS,PNA     N1,BRUSIMACNPA6,2024-01-02,9.13,87592470.33333333,60,10611,10367400,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BRKM5.SA,BRKM5,equity,BRASKEM,PNA     N1,BRBRKMACNPA4,2024-01-02,21.1,87075320.5,60,8937,2953900,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BRAP4.SA,BRAP4,equity,BRADESPAR,PN      N1,BRBRAPACNPR2,2024-01-02,25.41,86967824.93333334,60,8865,3148900,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
